text,label
"A time I was patient was DATE1, NUM1, NUM2. I was sitting doing my meap test when my stomach started to hurt. For about NUM3 minutes I sat there moving around. Then I raised my hand to ask call my mom. When I called on me I asked her and CAPS3 said  CAPS1.S PERSON1 can you take ??? to the office. And PERSON1 said ok. Then me and PERSON1 went to the office and I called my house phone my sister picked up the phone I said to her CAPS2 me speak to mama. CAPS3 said hold up. Then my mom said it do. I said mama can you please come pick me up my stomach hurts reel bad. CAPS3 said ok and hung up I waited about NUM3 minutes sitting the patient, tosing and turning from my stomach hurting so bad. Then finally called agian I said moma is you coming CAPS3 said CAPS4 on my way. I said ok and hung up. I was sitting there patient and in pain till finaly my mom walked through the school doors and signed me out the CAPS3 said come on my sister and ??? were sitting out in the truck waiting to go to the family health center. I sat in the front seat. I was sleep the whole way home then I woken up when we got there I went in the house layed on the couch and fell asleep.",0
"to allow Dirigibles to CAPS1 on the empire state CAPS2 builders would have to face tough obstacles. One obstacle would be that technology was growing in the 1930's by the time they were CAPS3 with the ORGANIZATION1 and planes were invented. ""the as yet unsolved problem of mooring airships to a fixed mast at such a height made it Desirable to Postpone to a later date the finel installation of the landing gear."" this CAPS4 proves that they already made technology to land Dirigibles Safely but, CAPS5 to see if the mast really worked. This CAPS6 that technology was invented CAPS7 than the builders could even make the mast at the top of the empire State building. Later on the figured that a dirigible would be unsafe At the top of a mast becuse the wind would blow it arond and crash into the Building. It was CAPS8 to begin with.",0
"A time that I showed patience is when my sister broke my futon. It was the day that I had gotten it and I was in the living room watching a movie when all of a suddent I heard ""CAPS1, CAPS1, CAPS1, thump, crack!"" I ran upstairs to find out what happend and I saw my sister on the bed, and my other sister standing there pale as a ghost.  I showed patience by not yelling at them. I soon got another futon that isn't broken and now my sisters know not to mess around with things that can break! And that is my story on how I showed patience once!",0
"Many people like different books, music, movies, and magazines. Some people take offense to them. Others do not. For me I dont.     I do not believe that certain materials such as books, music, movies, magazines, etc, should be removed from the shelves because there are different types for different types of people. If a person took offense from a book or magazine I believe that person should just put it back. If books that offended people couldn't be on the shelves there would be no books on the shelves because I'm sure there's atleast one person in the world that would take offense to each book. There are o lot of people in the world after all.      For music there's different types also. There's rap, country, rock, pop and many more. For example if someone likes rap but not country that person has a choice to listen to rap and not country. If that person doesn't like country though it shouldn't be removed because others MONTH1 like country and want to listen to it.     For movies there are many different types. There's horror, comedy, romance and many more. That's why at the theater there's different rooms for different movies. People always have a choice.     Many people like different books, music, movies, and magazines. Some people take offense to them although some don't. Every person is different. People like different things. That is, in my opinion, the beauty of human nature",0
"Computers are good for school uses, skills, and just for fun. Computers are a good source to have, now that is just my opinion. But, I think computers are mostly for pre-teens and teenagers. Adults mostly use them for business. The fun uses that the computer provides are CAPS1, CAPS2, CAPS3, etc. CAPS1 is one of the most popular chat groups on the internet, CAPS2 is another popular chat group. They both have some of the same characteristics like chatting to your friends, updating your status every now and then uploading pictures, songs, etc. There are websites that could be used for free time like music websites where you are allowed to watch music videos or downlosd music onto your ipod. CAPS3 is a website teenagers of kids go on to watch some of their favorite music videos. Itunes is the program where you can download any song, music video, tv show, or movie onto and ipod. Computers also provide microsoft CAPS5, publicher, powerpoint, etc. All these can be used for school purposs. CAPS5 allows you to type up anything you want for school. You can type up a NUM1 page essay if you wish. You can cut and paste pictures for a project you might have due. You can change the colors, font size, and font style on CAPS5. That use could be for a design on the front of a cover page for an essay or project. Publisher can be used for projects as well. In school of you need to make a newspaper, flyers, business cards, etc. publisher alloews you to make them. Powerpoint is a program where you can make different slides in anything. Computers can be put to good use for many different things. If people don't agree with that then they don't understand that computers help children and adults with everyday things. Some kids who have special needs MONTH1 need the computer to comunicate with others. Computer, I think, are a big help in the world.",0
"After reading Winter Hibiscus, I can tell that Saeng is a determined person, and likes nature. I can also tell that she is determined to pass the test. The author concludes the story with this paragraph because in the beginning of the story, Saeng fails her driving test. She walks home, and as she is walking, she comes across a familiar plant. This takes her to her childhood world. Have her not failed the test, she would have never walked home and come across the plant. The author didnt want us to forget the reason she walked home. It would have never happened.",0
"Hunting is one of my favorite hobbies. Hunting requires what you will think of as a lot of patience. When you are sitting in a tree blind you MONTH1 experience one of the most boreing NUM1 minutes of your life, which definetly requires a lot of patience. After you settle in and are being quite the wood come alive all around you. I have to admit, I dont have a lot of patience, but hunting requires a different kind of patience. Hunting is something that many might think as just sitting around doing nothing. But if you are patient enough and quite you are rewarded with whatever you are hunting. This is one thing that I definetly think requires a lot of patience, but it is not the kind of patience that you would think of its an entertaining patience. That is why I think everyone should be more patient.",0
"Censorship in Libraries      I believe that there should be censorship in libraries. In DATE1's society there are many kids who are hurting and are getting into bad things. There are somethings kids just should not see. Censorship should be used in libraries to steer kids in the right direction, to take some stress off of parents, and because some offensive movies are actually offensive.      Censorship in libraries can steer kids in the right direction. Odds are, if a kid sees his role model on the front of a movie case smoking a cigarette, then that kid is probably going to become curious about smoking. This has happened to me before. I once saw this kid that I looked up to drinking, and I almost took up drinking myself, but because I had the right peers, I didn't. The point is that when kids see someone they look up to doing a certain thing, it has a great impact. If that movie case is sensored then that kid would never even think about smoking because of his role model.     Every parent is worried about their kid getting into trouble with the law, right? Some of the movies that a kid can get at a library has the actors doing illegal things in it. A kid will see this and then they will probably think it is cool and go out and do the same thing. I have seen plenty of movies that made me want to go out and do what they did in the movie. What if that thing they see in a movie is murder? It maybe crazy to think that a kid would go out and murder someone because he saw people do it in a movie, but it could happen. A couple years ago I can remember reading an article in the newspaper about a kid shooting his father in the head. This kid was only six years old, but he thought that playing with guns was safe because he saw them do it in the movies.      Censorship can take some of the stress off of some parents' backs. Parents stress all the time about where their kids are, what they are doing, who they are with, and so on. If the library censors some of the music and movies that kids watch then his parents will not have to worry too much about him going off and doing bad things because he sees his peers do it. This makes parents feel good and confident in their child's life.      Finally, offensive movies are actually offensive, whether this be to the kid himself, the parents, or the audience that the movie is targeting. Keeping offensive movies censored can relieve a lot of hate in a kid's life. I say this from experience. In movies we always see the smart kids getting picked on and it seems like the athletes get all of the attention. Well I am sort of considered that smart kid. I feel that, because of some of the movies my peers have watched, they find it okay to pick on me. This creates hate inside of their hearts, all because censorship was not used.      In conclusion it has to be obvious that I feel censorship should be used in libraries. Censorship should be used in libraries to steer kids in the right direction, to take some stress off of parents, and because some offensive movies are actually offensive. With censorship, all of these things can be accomplished. This is not only helpful to the kids, but the parents as well. In my experience, censorship is a good thing to have.",0
"A time when I was patient was when DATE1 we drove to LOCATION1. It was a long ride. It was long because he had a nagshion that went the long way to six flag and to our hotel. I try not to complan and be patient because the ride was a daylong so that means sitting for almost a day! We were lost in LOCATION1 for almost a hour going up and down looking for our cusion that were coming too. I had to search but there was no space to. I wanted to go outside and run, jump but I hade to be patient. It was NUM1 in the morning and I was tird. We still had to look for our hotel which was taking for ever! At the hotel I was unpacking my stuff and notice I was patient for almost a day which I though I would never be able to do in a car. That was the time I was being patient.",0
"The builders of the ORGANIZATION1 many obstacles in attempting to allow dirigibles to dock there. In the beginning preparation., The builders thought it would be a great idea to let dirigibles (also known as blimps) to dock there. They didn't take into account the obstacles and struggles that they would soon face. The builder's didn't take into account the wind pressure and what the stress of the blimp's load would do to the building. ""The stress of the dirigible's load and the wind pressure would have to be transmitted all the way to the building's Foundation, which was nearly eleven hundered feet below."" This was a huge problem the architects and over MONEY1 worth of modifications had to be made to the building's framework. ""Safety was also another big issue."" Most dirigibles from outside of the United States used hydrogen rather than helium, and hydrogen is highly flammable. If a fire had broken out over a highly populated area such as downtown New York, the results could have been disastrous. The winds also were problem. Even if the blimp was tied down to the mooring mast, the back of the ship would swing around and could result in a dangerous accident. There was also laws against low flying ships. The architects For the Empire State Building should have thought it through.",0
"There was a time when I had to wait on handling my personal have it. My sisters and I came into the house and one of them went to handle there personal have it while I was being patience to not you and knock hard on the door. Telling her (ORGANIZATION1 or CAPS1) to CAPS3 in the whatever they doing. By the way ORGANIZATION1 is NUM1 years old and CAPS1 is NUM2 years old. Had waited and waited be very patience not to be laying CAPS3 up, CAPS4 on I really have to we handle my personal haveit  ??? something like that. It felt good to be very patience them to be a non patience people because think about when if you really have to handle something in the bathroom or restroom people will think you are a rushing ??? instead of a patience. Any way they will talk about it to anyone that heshe know at a bad thing when they are just talking about any thing. Last this not a time where e wait to patience to other.",0
"To CAPS1 CAPS2 MONTH1 CAPS3:     I am writing to you today concerning cencorship in libraries.  I have had a select few instances throughout my life where I have read a book or magazine that to some MONTH1 seem offensive and to others not at all.  However, I do have my own view point on the situation and I feel that CAPS2 is my duty to inform you that I feel offensive books, magazines, etc., should be removed from the shelves.     Everyone has grown up and been taught different values and morals that are important to them. They stand for these values, but at the same time respect that other people have the right to believe differently than they do.  With the world the way CAPS2 is now, violence can errupt from the simplest of things.  Putting books on public shelves for the public to read, can very easily cause outbursts and debates between people who have opposite opinions.  Offensive books and magazines put out for the public is asking for something bad to be a result.     My suggestion to you is to remove these offensive books.  This will create a safe and happy envioronment for all who visit public libraries,and other public places.  CAPS2 will create fewer arguments between adults and set an example for younger children who are observing their parents behaviors.  Children follow in their parents' footsteps.  Observing bad behaviors from the parents due to offensive books does not teach the child how to act in a responsible way if they were put in this postion.  When our children grow up, we want them to beahve in a responsible way.  Offensive books not being put on shelves will hopefully create a healthful environment for appropriate behavior.     As a student, I want to grow up in a world that has people who are resepectful, happy, and responsible. I want people to get along with each other.  I feel that taking offensive books off shelves will help with this somewhat peaceful world I would like to live in.  Violence can be created through anything, and I feel that offensive books should be the last thing added to that.  Without offensive books for the public to read, will create a better environment for the people living today.",0
"education has vastly expanded since the computer. Both teachers and students have benefited. Students can now search the intrenet and learn about different places, things in history, how to read and write bette, etc. Also computers have been a major part in entertainment. From reading online news to watching movies and listening to music computers entertain all of us. And computers help us connect with friends and even meet new people. Aside from that computers make life easier. People can get degrees from learning online learn another. Research as also easier than is to computers you can just about anything than to computers. Some people say computers stop people acting with family but infact facebook you can still. Computer have also ourlives. From helping small buiness thrive by making it easier to make and recieve orders to help spread information globaly computers make this all possible. As I have shown computers have benefited society and have had a positive effect on human beings from educating individuals to staying in touch with relitives, computers have made their mark on improving the way we live. I hope this letter will help show you that computers are a necesary part of the twenty first century.",0
The features of the setting affects the cyclist because he knows hes in the wrong area. The cyclist understand's that he should have never took that advice from them old men. So he was upset and new he should have taken his advise. The cyclist had a feeling that he wasnt supposed to take it that way he said he shouldnt have let them take a peek at his map. So the features really affect him.,0
The author is probably trying to say in the spring when the seasons change and the geese return and the hibiscus is budding he will take the test again.,0
"Do you think computers benifit us? I think they do. There are many way computers do and don't benifit us are a lot more use full then the way they don't. Like kids in school use an online text books. Also a lot of company's have websites so we can see what there about before we choose them for the job. We also use computers to look up directions to places we want to go so we don't get lost. School kids benifit from computers a lot because they would have to carry home tons of books but instead they just go on the computer to get the online book instead of carrying home NUM1 really heavy books. I know I like to go on the computer better then carrying really heavy books home. Also when you look for a home decorator you just go on the computer and look up websites to see some of the work they have done. It helps out a lot becase than you don't have to figure of the hard way that the decorator is not good and end up spending a lot of money on a room you don't like. Also if you are looking for a job you can look up there website on the computer and avail them to see if you can get an interview rather then wasting your nature going there. I also use the computer to look up ways to get some where and it's a lot easier to do that then to start driving and get lost I know they have gps's now but they cost a lot more then some on a computer you can find out. I still think computers benifit us in many ways. Like using an online text book instead of carrying your huge textbooks home. Also using computers to look up websites or to search adresses, is a lot easier with computers. That is why I think computers benefit us.",0
"The obstacle the builders had in attempting to allow dirigibles or ""blimps"" to dock on the Empire State Building were nature itself. The reason nature is the obstacle for blimps to dock on the building is because the wind currents moving the end of the blimp. If the blimp is moving by the wind while passangers are leaving or getting in, it would be very easy to fall off. Another obstacle the builders had with docking the blimps is the lead weights dangling from the end of the blimps. Those weights were used to keep the blimp from shifting directions due to the wind currents but it was a concern for the safety of the Street Pedestrians. On CAPS1 NUM1 of ""The Mooring Mast"" by Marcia Amidon Lüsted, it quotes that ""... that using these at the Empire State Building, where they would be dangling high above Pedestrians on the Street, was neither practical nor safe"". This quote proves that putting weights on the back of the blimp would be dangerous. If they some how fall off then someone could get really hurt on the streets.",0
"When you think of a book do you think happy kids books, or mysterious dark books? What if I was to say offensive books? Most magazines, music, books, and movies you take off the shelf today are not so happy or mysterious that you MONTH1 think.      When I think of a movie I want to watch I think of something that im going to injoy; not something im going to shut off in the middle of it. What if you pick a movie that MONTH1 look good from the front cover and you read the back and it sounds good but when you get home to watch it with your little sister or brother its the exact opposite. Do you turn it in? Do you turn it off and waist your money not doing anything about it?     Offensive books, movie, music, and magazines should be cleared from the store. If your not going to finish it, then why is it there? Im not going to watch or read a book if its not going to make me feel good as a person or make myself feel good. If people can sit there and write it, act it or play it then we should be able to speak our oppinion on it if its good or not.      People have feelings, if there going be hurt by something we should enjoy then take them off the shelves. Do something about it. We all should have the success for doing something for other people, and if not that then for ourselves.",0
"We all find things offensive, wether it be in a book, magazine, movie, cd, tv show, or a newspaper article. Libraries hold all of those items and somepeople MONTH1 or MONTH1 not want to remove the items that they think are offensive, but would that be right? If everyone went to the library and took everything that they thought was offensive off the shelves, we would have nothing left.      Maybe writers should just cut down on things that are innapropriate, racist, or things that include foul language. Then not as many people would be offended and they would not have any problems with letting their children pick out books on their own. Although, it MONTH1 not be the writers at fault here. It MONTH1 be the readers. Some people should just stop taking everything so seriously, then they would not have to worry about things like what their children are reading.     Yes most adult things now are innapropriate for children, but that's why it is for adults. Children have their own selection of books and movies. And parents need to realize that maybe they should take their kids to the childrens section. All types of entertainment are categorized by age and people should start paying more attention to that. If parents started watching what their kids do, then they would not be worrying about the reading or watching something they should not be. That is what parents are for, taking care of their children and some people do not do a very good job of that.     If there is a book you read and it is something you do not want your child to read, it is probably something you read when you were older, so do not worry about it until they get to that age. And maybe then it would be ok of they read it, because they are old enough to realize right from wrong. Parents can not always control what their children do. And if they do by chance pick up the book their parents never wanted them to read, they MONTH1 see it in a different way than their mother of father did and they MONTH1 learn a very valuable lesson from it.",0
In This memoir Narciso Rodriguez from Home: The CAPS1 CAPS2 of our lives The CAPS3 explains the definition family as not blood relatives but as people who leave a lasting imprint in your life because of the large impact they had on you and the role played by them in your life portraying a figure of some sort in your eyes As the CAPS3 descriptively went through this the whole time CAPS5 was talking about family and the definition of it they were not portrayed as people related to you but just basically people who were their for you the one who gave the shoulder to cry on as in the memoir the land lord and his daughter had put food on the table for the CAPS6 more often than not and How the whole community had been a family because they acted as one reaching out to lend a hand though they had come from very different backgrounds some more different from each other stood unified resulting in something more they were a family,0
"Does censorship solve any problems?  If one person wants to censor something in a library, there is bound to be another person on the other side of that arguement  trying to protect that work from be taken away.  As a free country, it is every individuals right to take in whatever form of literature or music that they find pleasing, and history has shown the world that censorship leads those in power down a dark road.  The shielding of offensive materials is only necessary and fair when the young, impressionable minds of the world's youth are at stake, but once a person is old enough to make informed decisions, it should be their perrogative to choose their own material.  Censorship is unacceptable on the grounds of personal rights and how it has affected history, but necessary when protecting the young.     It is a person's right to choose what kind of literature they would like to read.  If someone does not like a book and it becomes banned from a library, then everyone will want to have a book that they do not like banned.  For example take a hypothetical public library: a public library is an open, free place where men, women, and children of any background can come to learn and enjoy themselves with a good book, magazine, or music.  A great mental image of serenity and peace.  How does this picture appear to a bystander once books begin to disappear off of the shelves?  Suddenly right and left, books are disappearing as if by magic: a ceratin book is disapproved of by mothers, a religious group does not like the message this book sends, and this book makes people sad.  Before long, there are not very many books left in this hypothetical library other than books for toddlers.  With this system, everyone suffers.  Everyone should retain their right to read what they would like to.  It would all just be simpler if book were just not banned from libraries.     History has given the world many a cruel dictator.  Oftentimes, once he comes to power, he is not the most popular of governmental forms.  To keep his subjects underneath his rule, often he has to resort to taking away civil rights.  This could be a curfew, fake elections, or censorship.  If the ruler has the power of censorship, he or she can control what the public thinks, feels, and believes.  With this power over them, the people are weakened and often abused.  Now imagine that censorship occuring in a country that has civil rights.  People would not stand for it.  So why begin censorship in an area that promotes freedom?  There is absolutely no need for censorship to occur, and as history has shown, it certainly is not a good thing.     Censorship is unacceptable in all forms in a free country that promotes civil rights.  There is, however, one other element at play here: protection of youth and innocence.  Almost everyone can remember a time a child when they were young and innocent, free of worry and trouble.  That can disappear in a instant.  Children should not be exposed to things that are innappropriate for their age.  Nearly every movie nowadays has violent and risque, if not full-blown-adult, materials present in it.  The age of innocence is getting younger every generation, and children are becoming conditioned to this material to an extreme point.  A claim like this MONTH1 sound hypotcritical coming from the mouth of one against censorship, but it is not 'censorship' when one is protecting the young.      Due to personal rights and what history has shown the world, censorship should never be tolerated unless on the grounds of protecting children.  It is each person's choice of what they would like to read and absorb, so their choices should not be infringed upon.  The world has seen on several occasions what censorship can do to people.  Also, children should be protected, and that is not censorship.  Censorship solves no problems, but it makes everyone unhappy.  Therefore, why censor",0
"Narciso Rodriguez is thankful for what his parents gave him, thus that is the overlying mood in the memoir, being thankful. Rodriguez was thankful that his parents came over from Cuba to give him a better life. Even though he says that his parents had to leave behind ""family, friends, and careers in the country they loved."" Rodriguez is also thankful that his parents taught him selfless ness + generosity. For example, he says ""there was often someone staying with us temporarely until they were able to get ba- ck on their feet."" It is very genorous to help some body in that way. Over all Rodriguez is thankful for his Cuban culture. Cuban culture encompasses cooking & music, but most impo- rtant ly family, having nothing to do with being a blood relative, but the fact that you have respect + love for everyone. The mood of this memoir is being thankful and is presented in all these different ways.",0
PERSON1 go to the top and then over the hill.,0
I belive that there should be no censorship in the country of the free. In the country of the united states there should be no such thing as censorship. This country has the freedom of speech where we can say anything we want. This one band got banned in the united states of LOCATION1 for there music. How can your music get banned in the land of the free. I think that there should be no way that any thing can banned in a liberary there should be no such thing. And how can we know good from bad if we never have seen bad. I know that there are some movies and magazines that parents dont want there children seeing. So dont censor it still have it just make it where you got to be a certain age to see that movie from a liberary. There should be no sensorship in the land of free speech. How would we be call the land of the free if we are censoring everything. That is why i dont think we should censor anything in LOCATION1.,0
"After reading The mooring mast, by Marcia Amidon Lüsted, the obstacles the builders of the Empire State Building are faced with in attempting to allow dirigibles to dock there are evident. The number one reason is because it is not safe. First, most dirigibles used hydrogen, which is highly flamable. The chance of a fire starting is especially not good because its a highly populated area. Also, ""The greatest obstacle to the successful use of the mooring mast was nature itself"" (¶NUM1). With the building being so high,"" winds were constantly shifting due to violent air currents"" (¶NUM1). The conclusion has been made the dirigibles land in landing fields because they can be weighted down in the back with lead weights. This method would not be safe if used on the Empire State Building. Clearly, the builders of the Empire State Building are faced with too many obstacles to allow dirigibles to dock there.",0
The features of the setting affected the cyclist because he was biking up hills in extreme heat. He also had a short water supplyl while head in the wrong direction.,0
"READING OUR BOOKS Our book and movies can be very scary and unessasary, to much violence and disterbence,for young kids scary books and movies will give them ORGANIZATION1 mares.Books like ORGANIZATION1 and CAPS1 are good books for teenage kids, ORGANIZATION1 teaches them the past and what it used to be like being a parent you need to make shore your kids watch the right shows and movies and they also need to watch the important movies to.           Hitler treated people so bad he killed so many people  I think its a good lesson for kids to watch movies about him and read the books.Also I think CAPS1 is a good book because girl and guys should both no forceing something on someone is wrong, its not right at all. Young kids should never have to go through that she called for help but noone could here her.     she was physically and mentally abused,noone would listin to her it was wrong .She never spoke up but you could see she was in pain just by the way she looked  and her quietness.Movies like these should teach kids to never mistreat another person.       Parents stay on your kids watch what they read and you should always be cautious about what your kids are doing give them book that are going to teach them something",0
"I'm writing because I've heard that some people think that computers are very useful and some people think their know good because people spend to much time on them, I think that there are good to have because, its ways to keep in touch with friends, to research the things your curious without going to the library having to look for the book you need. The computers are good to have because they can online that they dont have as a place to walk into or if they do its . I think it good to have computers because when your younger and no more friends you MONTH1 have been really to them but you with them. You can email each other or search thru up online, to try to get in contact with them. Also if your family member is far away and you really cant talk on the phone of the money, then you can im them so you can talk without having to spend money. I also think its good to because if there's any problem with one to get to the library you can scan it up online. Also the computer is available all the time. The computer is good for doing homework you cant then always . I also think its good to have a computer if you need something but you cant afford it, usually if you go online you can find it and buy it save money, also some they have online aren't really an actual . I think that its good to have computers but not be on them all the time, they're very helpful, for friends, school and for .",0
"In the short story, Do Not Exceed Posted speed limit, by Joe Kurmaskie, expresses the features of the setting like the lack of water, and can not find help to the end affects the cyclist in the story. During his time of need the cyclist says, It didnt really matter. I was going to die and the birds would pick me clean, leaving only some expensive outdoor gear and a diary with the last entry in praise old men their wisdom. The cyclist has a lack of necessities in the features around him and is letting his pride fall down; giving up on hope. When the cyclist finds hope, And drank deeply from the sink, I had an overwhelming urge to seek out Gary and Wilber, kiss them, and buy some bait. The cyclist was astonished of what he had stumbled onto and appreciated that he was still alive. The cyclist should not have taken the old peoples advice for granted, but will now look onto peoples sense of directions.",0
I think the athor includes that becaus. she mite have faeled and need more time to study to get thing NUM1 so other than that damn new,0
"While building the Empire State Building, workers faced many obstactles while attempting for dirigibles to dock there. A dirigible attached to the mast and building would add extra stress, so builders instead had to over sixty thousand dollars worth of reconstructions to fix the buldings framework. Dirigibles also dock with a line running from the front of the ship to the mast, and while they planned for the blimp to be able to sway in the wind, it was unrealistic that any ship could attach to the building at the high winds.Other obstacles they faced in letting dirigibles dock the building, was because of the safety hazards, the hydrogen used in most dirigibles from outside of the U.S. is highly flammable. Builders also did not take into consideration the pre-existing law against airships flying too low over urbanized areas, so it was illegal for a dirigible to tie to the building. The task of having dirigibles attach to the Empire State building was an impossible task to begin with.",0
"Knowledge CAPS1     CAPS2 you ever remove something that be misconstrued as offensive to someone, although you don't believe it is? Neither CAPS2 I, and I dont believe libraries should either. Removing books, movies, magazines, and music from libraries is unconstitutional, and it seems to lean toward controling how people think, known as communism. Also anything can be found offensive by one party of people, and so everything CAPS2 be offensive, and removed. Then libraries CAPS2 cease to exist. What about in the court room? If one side of the story is not told, how will the jury be able to tell if the accused is guilty or innocent? Taking out certain 'offensive' learning materials CAPS2 leave people in a bored mindless state of mind.     Do you want the government controling what you think? I didn't think so. In the LOCATION1, modern day LOCATION2, PERSON1 did just that. He decided exactaly what went in and out of peoples minds. He did this by desiding what they could read, write, and listen to. That sounds like things you can get at the library, right? We can't have the government controling what we think, and mostly all libraries are government run. If we let them deside what we read and listen to, thats the first step in losing our freedom, and nobody wants to lose their freedom.     Lets say a white man goes into a library and looks at a book about racism, and how it has helped the nation. Then, at the same time, an CAPS3 CAPS4 women goes into the same library and gets a book on why women are better than men. Then they see each other, and the woman wants the mans book banned, and the man wants the womans book banned, and both the books are removed. Then neither party is happy, because both of their books are gone. The point is, anything can be found offensive, if you just glance at it, or look at it to much. Plus if everything can be found offensive, and all of the offencive materials get removed, then all the books and learning materials are gone. Noone is left happy.     If you are being tried for murdering someone, and the lawyer of the defendent gets to say their piece to makes it look like you are a murderer, and you don't get to defend yourself, what are you going to do? Your going to go to jail, most likly an innocent person, and your marked as a murderer the rest of your life, all because your side of the story wasn't heard. That is unjust, unfair, and unconstitutional. If we let this happen to our libraries, half the books will be sentinced to 'death,' without a 'fair trial.'     So, if you want to have an un-CAPS4, communist, and unfair library system, that is your choice, but I believe that the way we do things now is just fine. No book should be banned because of its material, because noone, except the writer knows exactally what it means. People get to read what they want to read, and don't have to read what they don't want to read. Thats what the freedom we have is, you have a right to read, watch, and listen to whatever you want, and nobody can stop you. Do you want that to change? I know your awnser; it's a no",0
"The builders of the Empire State Building faced lots of obstacles in attempting to allow dirigibles to dock there. The first problem or obsacle they faced was putting a mooring mast on top of the building. They could not just drop a mooring mast on top, because it would cause stress towards the building that would spread to the foundation. The building's steel frame would have to be modified for the building to be able to withstand the mooring mast alone. Then the builders noticed that a great amount of dirigibles, from outside of the United States, were filled with hydrogen and not helium. The problem was that hydrogen is highly flammable. This was shown in Lakehurst, New Jersey where a German dirigible got into an accident and was destroyed by fire, on May 6, 1937. The builders went back and thought about how New York is a highly populated place and what kind of bad effect it would have made on the civilians. The greatest obstacle that the builders faced was the nature of it. There were strong winds with a mooring mast would be so the dirigibles would be force to swivel and move in every direction. When the air crafts were moored in open fields they were weighed down with lead weights, but on the Empire State building they would be dangling high above civilians and pedestrians on the street which caused great a harm for the public.",0
"The cyclist of this story is greatly affected by the heat of his souroundings. While he riding to CAPS1, the heat of the day began to increase. The text reads  I had been hitting my water bootle regulary. CAPS2 to the heat of the day, the cyclist was down to his water consuming large patterns of it at a time. He",0
"Many features of the setting affect the cyclist. The speed limit sign makes him feel like life is cruel. His first glimpse of the welch's Juice factory makes him feel excited. Meeting the deserted fork in the road makes him feel troubled. When he finally gets there, he feels relieved. These are all examples showing that features of the setting affected the cyclist.",0
"The cyclist in the essay Do Not Exceed Posted Speed Limit took the advice of older gentlemen who offered him a shortcut they knew to get to CAPS1 national park. However, the land had changed long ago after these men were last here. The fist town he came upon was a realistic version of a ghost town. He laughed at how long ago those men must have been here. Long hours on the hot road and with dipleted water, CAPS2 sank in. He lost almost all hope when he reached an old and destroyed grape juice factory. He had made it to a bait store for water at last. He would never take the advice of anyone but his map again.",0
"One time I was patient. I dont want a birthday party. So my mom and dad talked about it. So my mom and I went to LOCATION1, we got to play almost all the games (didn`t went to play the dum ones) and rode on the go carts twice, then we went and bought a new video games and some new dirt biking gloves. That was a time I was patient so I could do something fun.",0
The author decided to finish the story with that phrase to show that she will wait for her next year and do all this over again. She will be waiting for it and do all this over again. She will be waiting for it and prove that she can do it one more time and that she is used to live there now.,0
"The mood created CAPS1 the author in the memoir is a positive and grateful mood for his home, and his parents. One example of the mood created CAPS1 the author is in paragraph NUM1 when he says, ""I will always be grateful to my parents for their love and sacrifice."" The author is once again stating how thankful he is that his parents came to LOCATION1. Another example of the mood of the story, is in paragraph NUM2 when the auther states, ""They came selflessly, as many immigrants do, to give their children a better life..."" A final example of the mood created CAPS1 the author, is when in paragraph NUM3 he says, ""I will never forget how my parents turned this simple house into a home."" CAPS1 saying this quote he means he is grateful for his parents sacrefice to come to LOCATION1, but also being able to be raised in the traditional Cuban way. He also means that he had many great memories growing up in this home, and how they bonded together with their multi-racial neighbor's to battle through the tough times. The memoir has a very positive, happy and chearful mood about the Cuban family.",0
"One day on earth an alien race came. They were called CAPS1. They wanted these thing called the ORGANIZATION2 balls which would summon a ORGANIZATION2 & it would grant you a wish. NUM1 strong fighters, CAPS2, ORGANIZATION1 had to stop them. But they were to strong. ORGANIZATION1 was already dead then trained with king CAPS3 but the others were waiting for ORGANIZATION1. Finally he came & beat the crud out of them. The earth was saved.",0
"Many things caneffect a cyclist and how they ride, in this essay many things effected him such as the setting of the story. One of the problems of the setting was there were no stores or even people, another and most important thing was the lack of water around him, so many things can effect a cyclist while They are riding inculding there suriondings.",0
"The mood created by the author in this memoir is a very welcoming and happy one. Right off the bat Rodriguez talks about the advantages in his life. The advantage of where he lived, his heritage and his ""family"". When Rodriguez first moved into his house, he thought of it as ""a modest three- room apartment. After all the good memories shared in the apartment Rodriguez attitude about the appartment changed. ""Turned this simple house into a home. His heritage, or culture, filled the air. Some of these cultures included Cuban cooking and music. ""Which I adored to this day"" another mood setting advantage is his ""family"". Rodriguez talks about how his family was always over filling the house with laughter ""family"" had nothing to do with being blood relative."" A welcoming and happy mood is created by the author.",0
